Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
32.847943378686544, 0.7703736883514021, 0.023452722122361568, 0.02322392604814779, 3.141592653589793, 191.91558286048434, 29.013957020577116, 0.6802416590328854, 0.02344532524641324, 3.842117346003762, 0.12248011474731763, 0.03187828577768736, 1699.025702988348, 10.570763939137327, -40.233965613241956, 1
14.687144153006665, 0.4910472493085653, 0.03343381423869534, 0.05840447322110889, 3.141592653589793, 310.07158917189184, 2.344206671647688, 0.1261128764871367, 0.05379767834143007, 12.346290619952596, 0.4506426232929973, 0.0365002442567424, -724.3426719063956, 89.65921712371964, 88.59116106993402, 1
11.71948477657683, 0.22117468840838578, 0.018872390094352695, 0.07041166420589418, 3.141592653589793, 117.69697905339756, 5.275105797205673, 0.1923959518691499, 0.03647243472748277, 6.452086315064309, 0.27284394624141806, 0.04228770864462599, -40.9486197401599, 34.004072621411446, -56.07282075619796, 1
80.65681553719538, 1.0964526318627539, 0.0135940481230271, 0.010411682622814965, 3.141592653589793, 77.64717274062968, 33.20402325555496, 0.37893868026975086, 0.011412432684836025, 47.456359264723936, 0.7759764022739593, 0.016351368168496885, 2199.7232865885553, 36.32928872526997, 46.57378436033157, 1
18.325446568159197, 0.3546165874039183, 0.019351047522087196, 0.04896764353961152, 3.141592653589793, 108.2117431431461, 3.710237365094126, 0.09610658285019472, 0.025903082038460513, 14.621025549570946, 0.4096912980683721, 0.028020695038071013, -560.5546142395395, -16.271689900790374, 25.713067860463227, 1
29.420069137087598, 0.31210661875191076, 0.010608629683961625, 0.029500011869831744, 3.141592653589793, 164.70403324163297, 8.255102754375423, 0.11668886264032026, 0.014135361619632423, 21.169878681426596, 0.38024942275902307, 0.017961813975468602, 1123.4517383121583, 34.355598203905195, 136.7541127100533, 1
25.347968439850067, 0.6837400872513747, 0.026974157273150643, 0.01126023525239483, 3.141592638688632, 215.2514124521827, 2.198777579337648, 0.03784274405724167, 0.01721081041250261, 23.14916659376041, 0.6463643418726723, 0.02792171110155181, 628.9873666736432, -53.743210252802285, -20.445401721556763, 1
22.219119242950875, 0.6582766655190465, 0.02962658682917362, 0.03690968051189639, 3.141592653589793, 253.67182342191097, 10.196885301900968, 0.14396407765088834, 0.014118436501786447, 12.02611070864327, 0.5480937871940401, 0.045575315284609876, 1814.1516179969099, -92.16364260283552, -34.680776124023126, 1
41.20813257683909, 0.7088912178028118, 0.017202701832726146, 0.020134420405925932, 3.141592653589793, 104.56701917642455, 25.52148374856474, 0.5955945828963176, 0.02333698889782661, 15.679267201855447, 0.18648968882304043, 0.011894030914976159, -721.6356302295383, 85.18518473168595, 11.332497513799112, 1
29.51371555481611, 0.8017577007850567, 0.027165596933938878, 0.02980290147881451, 3.141592653589793, 119.63296232146561, 7.017063457404348, 0.2602761796718911, 0.0370918948149528, 22.49989633875459, 0.6159362881146111, 0.027375072259941992, -282.99704606448176, 117.33287201495368, -138.5795420246541, 1
34.120170031955915, 0.3488836605199182, 0.010225144253184095, 0.025526807788214107, 3.141592638688632, 167.36162568260983, 24.916868337564463, 0.22586115751548494, 0.009064588472981515, 9.207702214182977, 0.23305838177225868, 0.02531124230030701, 2075.340890764529, -67.32513067327916, 100.31971903026329, 1
101.48662488332376, 1.3439683758542775, 0.013242812808085787, 0.006733291857165101, 3.141592653589793, 35.60430983891638, 10.69173580439108, 0.14574521603050775, 0.013631576639842748, 90.72801734013761, 1.2135194818931396, 0.01337535545766065, 1265.8814705651873, 60.265349582181706, -99.99768644501827, 1
12.179121209278343, 0.37984246535702904, 0.031188002716292542, 0.06727325406910077, 3.1415926325163688, 473.8043469579478, 6.860013696155826, 0.3865482720639475, 0.05634803211552757, 5.32582051610483, 0.13879889055863726, 0.026061503600979637, 1166.5654260818023, 84.00342849070435, -199.59807694571046, 1
15.310563292777736, 0.9463031433244096, 0.06180720625548751, 0.054198187518209436, 3.141592653589793, 340.98249347976537, 9.28498728144175, 0.6180305939022138, 0.06656235223256521, 6.0210189606539455, 0.4103508976873091, 0.06815306518196726, 301.5320923841733, 76.07014244294346, 133.53760128829927, 1
59.320014051465385, 0.11594754302205063, 0.0019546108489026286, 0.01456066765669309, 3.141592638688632, 101.80271832109064, 41.55923148358924, 0.2532692894712017, 0.006094176442391909, 17.757595411158718, 0.15316251291730723, 0.00862518316083839, 1432.5421807568096, 59.31757576613268, -69.19350335115979, 1
6.843089445282119, 0.5298629091136983, 0.0774303643625476, 0.12870568815601063, 3.141592653589793, 970.3267524277865, 1.706372328415457, 0.28002156978095066, 0.16410344044958794, 5.147594802316554, 0.2873370598240783, 0.055819673237444606, 2015.4866589495666, 42.857302989560324, -340.5284712113416, 1
58.831481797676034, 1.0016944224120066, 0.01702650335847185, 0.014308539036750554, 3.141592653589793, 93.07752420604038, 16.647670336937725, 0.42856119793541164, 0.025743013242190606, 42.18163216630634, 0.5996411633832965, 0.014215693717567316, 1968.0551014312457, -62.722624360610226, -40.96066241388297, 1
