Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
22.94732620278927, 0.9280076491509472, 0.04044077470943639, 0.16771715032358933, 3.141592653589793, 7.182587634130014, 4.102942214471222, 0.4075578898682915, 0.09933308064413397, 18.882738452910296, 1.3143291467194909, 0.06960479540598204, 404.45484859790247, -105.15612053044345, 285.0130091166005, 1
50.775289674497, 1.149054997286414, 0.022630200726625336, 0.05549893063958653, 3.141592653589793, 0.32439823756692876, 30.96692600955684, 1.100612024882126, 0.03554153307120188, 19.836745734559194, 0.6918974117139048, 0.034879582617651575, 699.7818993467661, -123.56580461126623, 130.06185352622015, 1
43.04047842352835, 0.8905596923986366, 0.020691212668114918, 0.06938805854806099, 3.141592653589793, 2.54270058486497, 17.444350356489355, 1.0697122924544717, 0.06132141757039036, 25.619079217840497, 0.2647326906315067, 0.010333419416852162, -735.6079881773795, -52.97986217821598, -126.03528199784024, 1
39.91793598964713, 0.482621822441147, 0.012090350126477403, 0.10305460288038532, 3.141592653589793, 3.4234833418378092, 6.1553381640636955, 0.4642916844603181, 0.07542911081164665, 33.77745887648473, 0.9374000385871559, 0.02775223683981027, 1315.5873101858513, 45.05707833461896, -89.85495386345164, 1
41.19524837389058, 0.4555514857236312, 0.011058350263822134, 0.0855331092986434, 3.141592653589793, 1.8054220209362468, 9.33429873617367, 0.6275750386397387, 0.06723322837393945, 31.88726710728734, 0.705446943697587, 0.022123154716396753, 2033.0936894889387, -104.0587005873533, 2.9857863201746517, 1
44.08321764349918, 1.103538449180395, 0.025033073994387305, 0.06503921032417435, 3.141592653589793, 0.5053748413967875, 31.41138747161731, 1.3538336027118438, 0.04310008922513023, 12.69655453870376, 0.30867066325372, 0.024311372216200743, -1642.420114595353, 20.700094333574626, -137.84300411055477, 1
97.00176849639972, 0.5414777513459474, 0.005582143086041207, 0.03127292146317027, 3.141592653589793, 7.909218220483777, 75.97275390571477, 0.5161467548433634, 0.0067938402691565215, 22.00838379430052, 0.5848816812160896, 0.026575403568141864, 1245.8519215194324, -52.74256625279789, -16.27113051648635, 1
35.19236493582242, 0.43037941138637453, 0.012229340431403914, 0.08202574166660008, 3.141592653589793, 2.417825275578209, 17.484838186313638, 0.6492531454474629, 0.03713235081327031, 17.73622566311195, 0.846022018882198, 0.04770022861412766, 1209.388869431957, -78.90815185263946, -62.791599354863365, 1
77.87770001905248, 1.7204553991262594, 0.022091759241802938, 0.03511974120232036, 3.141592653589793, 0.8220312311744117, 64.99026235578746, 1.1509695316737951, 0.017709876679260703, 12.88808120475505, 0.6304870037751538, 0.04892016070961253, 750.5880876034407, 138.3735856591244, 107.94331081617592, 1
23.0991825881478, 0.5122058283933406, 0.02217419713614254, 0.12845480967613523, 3.141592653589793, 1.2997462889178557, 8.99939269541247, 0.5265665815592755, 0.05851134619647147, 14.145218668752408, 1.0033168951852525, 0.07092975504165493, -572.7130017028534, -18.30372038733218, 145.84403439336566, 1
86.6655018205792, 1.2768041866937097, 0.014732554013672435, 0.019895621784282808, 3.141592653589793, 1.1325333637464507, 77.29240209985885, 1.2256511537970451, 0.015857330351999547, 9.410536596061876, 0.15941143430011367, 0.01693967529618069, 2101.6225957233833, 43.7625284905644, 130.756251015822, 1
13.134819138750018, 0.25422213970230273, 0.01935482605560231, 0.28265779846666955, 3.141592653589793, 8.533528206221892, 2.629969822871753, 0.603833174156051, 0.22959699723729343, 10.588657802017874, 0.5832025946632788, 0.055078047243356784, 2502.461486411343, 185.90971441745594, 23.528770657205097, 1
92.28332206790729, 0.1782199873833428, 0.001931226394864702, 0.03283262871669876, 3.141592653589793, 3.0071954367561697, 34.93109333490984, 0.740159236592927, 0.021189123097192557, 57.36189246427457, 0.6800176203158986, 0.011854867249008893, 396.7342344540881, 6.565493959238189, -15.058534208879948, 1
43.12497981855728, 0.45045189030533306, 0.01044526611259995, 0.1205205135819358, 3.141592653589793, 1.4637634555188916, 3.800466610793576, 0.4097532888511056, 0.1078165738089579, 39.340685257691355, 0.648332035960587, 0.016479937543381604, 2098.9985941644463, 85.0439010320676, 44.58636020237574, 1
16.436304492593838, 0.39585514729496996, 0.02408419407618917, 0.19706129148174337, 3.141592653589793, 3.727176609056337, 4.81854475183238, 0.5563342228400256, 0.11545689653052714, 11.684054029275655, 0.9502245508612346, 0.08132661390304638, 949.4420829493513, 47.137412476856255, -195.03377285322335, 1
27.2114186319135, 1.097329986052897, 0.040326085195938687, 0.10568779523753632, 3.141592653589793, 3.902144236100509, 19.690554737642735, 1.0042686686096647, 0.05100255843426234, 7.562651819041508, 0.6384579728545507, 0.08442249995524308, 938.7842531906185, -64.17708642889596, -323.6151743381084, 1
74.30618425460372, 1.0518018119300738, 0.014154970040261599, 0.03909803666258517, 3.141592653589793, 1.030073336203774, 33.053377946261605, 0.8315034863574314, 0.02515638455196002, 41.29379808775021, 0.954157176409669, 0.02310654918160021, 492.560291144029, -58.668913128417024, -92.49028335791527, 1
